Exomiser_version,PhenotypeScore,Rank,CombinedScore
exomiser_10,0.0,NA,0.015733846
exomiser_10,0.14364126,High,0.06841504
exomiser_10,0.5007816,Low,0.72975224
exomiser_10,0.66571337,High,0.9435047
exomiser_10,0.50000006,NA,0.7489341
exomiser_10,0.5398479,Low,0.548941
exomiser_10,0.5398479,Low,0.548941
exomiser_10,0.50345033,High,0.75561726
exomiser_10,0.52391195,Medium,0.5696171
exomiser_10,0.52391195,Medium,0.5696171
exomiser_10,0.5696315,NA,0.8578501
exomiser_10,0.30628297,Medium,0.19646773
exomiser_10,0.0,Medium,0.0058014356
exomiser_10,0.0,Low,0.016233366
exomiser_10,0.0,Medium,0.016233366
exomiser_10,0.5003177,Medium,0.7495544
exomiser_10,0.5001428,High,0.74833363
exomiser_10,0.50000334,Low,0.74817705
exomiser_10,0.50000334,Low,0.74817705
exomiser_10,0.0,NA,0.015974326
exomiser_10,0.50276864,Medium,0.75430644
exomiser_10,0.50014234,Medium,3.0668106E-4
exomiser_10,0.0,Medium,0.016158026
exomiser_10,0.0,Medium,0.010671314
exomiser_10,0.0,Medium,0.016158026
exomiser_10,0.0,Medium,0.010671314
exomiser_10,0.50000006,Medium,0.7489341
exomiser_10,0.50016713,Low,3.067601E-4
exomiser_10,0.727042,Low,0.9693183
exomiser_10,0.727042,Low,0.9693183
exomiser_10,0.5002943,NA,0.6201282
exomiser_10,0.5000006,High,0.74893516
exomiser_10,0.5000006,High,0.74893516
exomiser_10,0.18827221,Medium,0.089928895
exomiser_10,0.50001067,Medium,0.47954133
exomiser_10,0.50001067,Medium,0.47954133
exomiser_10,0.5000121,Medium,0.6949032
exomiser_10,0.0,NA,0.012493071
exomiser_10,0.0,Medium,0.010462466
exomiser_10,0.0,Medium,0.010462466
exomiser_10,0.50000215,Medium,0.63325125
exomiser_10,0.50000215,Medium,0.63325125
exomiser_10,0.5001811,NA,0.748869
exomiser_10,0.5001811,NA,0.748869
exomiser_10,0.5000111,NA,0.69260055
exomiser_10,0.48209357,Medium,0.7093562
exomiser_10,0.48209357,Medium,0.7093562
exomiser_10,0.48209357,Medium,0.7093562
exomiser_10,0.50000083,High,0.7427753
exomiser_10,0.50000083,High,0.7427753
exomiser_10,0.58847684,Diagnosed,0.15963915
exomiser_10,0.0,Low,0.016169308
exomiser_10,0.5002117,Medium,0.74934757
exomiser_10,0.50005275,NA,0.74343354
exomiser_10,0.39435574,Medium,0.4987037
exomiser_10,0.50202966,High,0.583133
exomiser_10,0.50202966,High,0.583133
exomiser_10,0.500006,Low,0.7489458
exomiser_10,0.5001127,High,0.7491542
exomiser_10,0.2766417,High,0.1902322
exomiser_10,0.2766417,High,0.1902322
exomiser_10,0.5000006,Diagnosed,0.74893516
exomiser_10,0.0,Medium,0.016233366
exomiser_10,0.0,Low,0.014496005
exomiser_10,0.0,Medium,0.014439333
exomiser_10,0.0,Medium,0.014439333
exomiser_10,0.50000083,High,0.6236758
exomiser_10,0.50000906,Medium,0.74034745
exomiser_10,0.50000906,Medium,0.74034745
exomiser_10,0.0,NA,0.016232928
exomiser_10,0.655493,Diagnosed,0.93756783
exomiser_10,0.50005394,Medium,0.7490394
exomiser_10,0.5159935,High,0.31029043
exomiser_10,0.50001276,High,0.74580586
exomiser_10,0.50001276,High,0.74580586
exomiser_10,0.0,Diagnosed,0.016233366
exomiser_10,0.0,High,0.016233366
exomiser_10,0.30357894,Diagnosed,0.27596664
exomiser_10,0.35871768,High,0.40337613
exomiser_10,0.5000207,High,0.74649054
exomiser_10,0.0,Medium,0.0105367955
exomiser_10,0.0,Low,0.016087353
exomiser_10,0.0,Low,0.016087353
exomiser_10,0.0,Medium,0.0105367955
exomiser_10,0.0,Low,0.016087353
exomiser_10,0.50000024,Medium,0.74893445
exomiser_10,0.50000024,Medium,0.74893445
exomiser_10,0.5000417,High,0.7490155
exomiser_10,0.0,Medium,0.01603182
exomiser_10,0.0,Medium,0.016233366
exomiser_10,0.6151298,High,0.9080165
exomiser_10,0.18001421,NA,0.096811935
exomiser_10,0.10835506,Medium,0.04577421
exomiser_10,0.10835506,Medium,0.04577421
exomiser_10,0.5001497,Low,0.7405006
exomiser_10,0.5001497,Low,0.7405006
exomiser_10,0.0,Medium,0.012158047
exomiser_10,0.0,Medium,0.012158047
exomiser_10,0.0,NA,0.013346024
exomiser_10,0.0,NA,0.013346024
exomiser_10,0.0,Medium,0.00882332
exomiser_10,0.0,Medium,0.00882332
exomiser_10,0.50000006,Medium,0.73491764
exomiser_10,0.50000006,Medium,0.73491764
exomiser_10,0.0,Medium,0.014619412
exomiser_10,0.0,Medium,0.014619412
exomiser_10,0.5000493,Medium,0.35077694
exomiser_10,0.5000493,Medium,0.35077694
exomiser_10,0.51721567,Diagnosed,0.781065
exomiser_10,0.51721567,Diagnosed,0.781065
exomiser_10,0.50080854,Diagnosed,0.750511
exomiser_10,0.50002134,NA,0.73494375
exomiser_10,0.0,Medium,0.016233366
exomiser_10,0.5000427,Medium,0.7490174
exomiser_10,0.5000053,Diagnosed,0.71818316
exomiser_10,0.5000053,Diagnosed,0.71818316
exomiser_10,0.50000304,NA,0.6750039
exomiser_10,0.50000304,NA,0.6750039
exomiser_10,0.0,Medium,0.016232194
exomiser_10,0.50001913,High,0.74356824
exomiser_10,0.50001913,High,0.74356824
exomiser_10,0.0,Medium,0.006370331
exomiser_10,0.0,Medium,0.006370331
exomiser_10,0.5000019,Medium,0.013070548
exomiser_10,0.5000063,NA,0.74894637
exomiser_10,0.5035596,Medium,0.36659777
exomiser_10,0.50001013,Medium,0.6981151
exomiser_10,0.50000525,Medium,0.7445481
exomiser_10,0.50000525,Medium,0.7445481
exomiser_10,0.5000004,Low,0.24936704
exomiser_10,0.333428,Low,0.081455864
exomiser_10,0.333428,Low,0.081455864
exomiser_10,0.5000911,Medium,0.66962755
exomiser_10,0.4095005,Low,0.20023344
exomiser_10,0.4095005,Low,0.20023344
exomiser_10,0.0,Medium,0.0034560855
exomiser_10,0.0,Medium,0.0034560855
exomiser_10,0.5000002,Medium,0.7451909
exomiser_10,0.0,Medium,0.016087353
exomiser_10,0.5000001,Medium,0.73741907
exomiser_10,0.5000001,Medium,0.73741907
exomiser_10,0.0,Medium,7.013679E-4
exomiser_10,0.5,Medium,3.062278E-4
exomiser_10,0.5000001,High,3.0622818E-4
exomiser_10,0.500126,Medium,0.72608614
exomiser_10,0.5003602,High,0.7416713
exomiser_10,0.50007236,Medium,0.7490754
exomiser_10,0.5000005,Medium,0.7243661
exomiser_10,0.50000006,Medium,0.71535575
exomiser_10,0.5000008,Medium,0.7489355
exomiser_10,0.5000221,Medium,3.0629817E-4
exomiser_10,0.72290844,Medium,0.96801436
exomiser_10,0.5000295,Low,0.5842316
exomiser_10,0.5000001,Medium,0.7430455
exomiser_10,0.5000008,High,0.7489355
exomiser_10,0.50000024,Medium,0.7480466
exomiser_10,0.53717685,NA,0.52542776
exomiser_10,0.5000416,Medium,0.7454677
exomiser_10,0.5000714,Medium,0.74907357
exomiser_10,0.0,Medium,0.012978235
exomiser_10,0.50000006,Low,0.7483703
exomiser_10,0.50000715,Medium,0.74473345
exomiser_10,0.53891236,High,0.8029865
exomiser_10,0.31450164,Low,0.30254045
exomiser_10,0.5004807,Medium,0.7138702
exomiser_10,0.5485601,Medium,5.071904E-4
exomiser_10,0.50080675,Diagnosed,0.7505075
exomiser_10,0.5000004,Medium,0.74813265
exomiser_10,0.5016969,Medium,0.75223595
exomiser_10,0.5000475,Medium,0.70666975
exomiser_10,0.50000733,NA,0.7374907
exomiser_10,0.5734149,Medium,0.79482025
exomiser_10,0.0,Medium,3.6925072E-4
exomiser_10,0.50259036,Medium,0.7516465
exomiser_10,0.50033414,Medium,0.74369305
exomiser_10,0.5,Medium,0.7461542
exomiser_10,0.5000423,Medium,0.74868333
exomiser_10,0.5000049,Low,0.7312842
exomiser_10,0.5000162,High,0.7449301
exomiser_10,0.5300371,High,0.8011158
exomiser_10,0.5444016,High,0.82555676
exomiser_10,0.0,Medium,0.016233366
exomiser_10,0.0,Medium,0.016208522
exomiser_10,0.0,Low,0.012485165
exomiser_10,0.5000594,Medium,0.3227816
exomiser_10,0.50003076,Medium,0.7472636
exomiser_10,0.0,Medium,0.016233366
exomiser_10,0.50403076,Medium,0.74614316
exomiser_10,0.50049955,Medium,0.7498746
exomiser_10,0.0,Medium,0.015478965
exomiser_10,0.0,Medium,0.015401252
exomiser_10,0.50017816,Medium,0.74928206
exomiser_10,0.5000025,NA,0.7489389
exomiser_10,0.0,Medium,0.008548123
exomiser_10,0.5001153,Medium,0.6997632
exomiser_10,0.50211936,Medium,0.7473425
exomiser_10,0.0,Medium,0.013782085
exomiser_10,0.50193083,High,0.75172144
exomiser_10,0.50001293,NA,0.7483711
exomiser_10,0.5,Medium,0.7464293
exomiser_10,0.5000003,Medium,0.74859077
exomiser_10,0.50671524,High,0.7618296
exomiser_10,0.0,High,0.016233366
exomiser_10,0.50016963,Low,0.74926543
exomiser_10,0.5681609,Medium,0.8583234
exomiser_10,0.5000668,Medium,0.7173147
exomiser_10,0.21958157,Medium,1.660671E-5
exomiser_10,0.0,Medium,1.694485E-6
exomiser_10,0.74065226,High,0.89853525
exomiser_10,0.54604775,High,0.7871852
exomiser_10,0.50001943,Medium,0.72219586
exomiser_10,0.500012,Medium,0.7489574
exomiser_10,0.6503081,Medium,0.9279022
exomiser_10,0.5000299,Medium,0.71712404
exomiser_10,0.5716227,High,0.8521187
exomiser_10,0.51575536,High,0.0098033985
exomiser_9,ExGeneSPheno,VACRank,ExGeneSCombi
exomiser_9,0.50000286,Low,0.7489396
exomiser_9,0.5000337,Diagnosed,0.74899983
exomiser_9,0.5789319,Medium,0.8713907
exomiser_9,0.50035095,High,0.7304364
exomiser_9,0.5000727,Medium,0.6535092
exomiser_9,0.5016576,Medium,0.74787176
exomiser_9,0.5016576,Medium,0.74787176
exomiser_9,0.500252,Medium,0.7389372
exomiser_9,0.50012,Medium,0.5491124
exomiser_9,0.50012,Medium,0.5491124
exomiser_9,0.5006103,Medium,0.7481901
exomiser_9,0.5006103,Medium,0.7481901
exomiser_9,0.50002754,Medium,0.72279114
exomiser_9,0.50002754,Medium,0.72279114
exomiser_9,0.50000054,NA,0.74893504
exomiser_9,0.6194324,High,0.8957916
exomiser_9,0.6192186,Low,0.89942706
exomiser_9,0.6192186,Low,0.89942706
exomiser_9,0.6194324,High,0.8957916
exomiser_9,0.500043,Medium,0.6830827
exomiser_9,0.0,Low,0.014613664
exomiser_9,0.0,Low,0.014613664
exomiser_9,0.0,NA,0.010317828
exomiser_9,0.5000291,Medium,0.7489322
exomiser_9,0.5000179,Medium,0.71161073
exomiser_9,0.5000179,Medium,0.71161073
exomiser_9,0.0,Medium,0.010317828
exomiser_9,0.0,Medium,0.016003402
exomiser_9,0.50000113,High,0.6513094
exomiser_9,0.37661624,Medium,0.10582699
exomiser_9,0.37661624,Medium,0.10582699
exomiser_9,0.5000164,Medium,0.67282134
exomiser_9,0.5000164,Medium,0.67282134
exomiser_9,0.0,Low,0.016233366
exomiser_9,0.0,Medium,0.0041442057
exomiser_9,0.49744517,Medium,2.9820498E-4
exomiser_9,0.0,Medium,0.014888683
exomiser_9,0.0,Medium,0.014888683
exomiser_9,0.5180877,Medium,0.6884732
exomiser_9,0.5209491,High,0.7751239
exomiser_9,0.50005466,Diagnosed,0.7490408
exomiser_9,0.50005466,Diagnosed,0.7490408
exomiser_9,0.500013,Medium,0.6533686
exomiser_9,0.0,Medium,4.0448987E-4
exomiser_9,0.0,NA,4.0448987E-4
exomiser_9,0.0,Medium,4.0448987E-4
exomiser_9,0.0,NA,4.0448987E-4
exomiser_9,0.50002956,High,0.7446675
exomiser_9,0.50002956,High,0.7446675
exomiser_9,0.5074941,Low,0.66458803
exomiser_9,0.5074941,Medium,0.66458803
exomiser_9,0.5000113,NA,0.65336466
exomiser_9,0.53581506,High,0.7183838
exomiser_9,0.53581506,High,0.7183838
exomiser_9,0.27348027,Medium,0.009082576
exomiser_9,0.24123429,Medium,0.08650057
exomiser_9,0.24123429,Medium,0.08650057
exomiser_9,0.0,Medium,1.694485E-6
exomiser_9,0.5000083,Medium,0.7181894
exomiser_9,0.5000083,Medium,0.7181894
exomiser_9,0.5000083,Medium,0.7181894
exomiser_9,0.50003856,Medium,0.6224095
exomiser_9,0.50003856,Medium,0.6224095
exomiser_9,0.24653955,NA,0.17629378
exomiser_9,0.24653955,NA,0.17629378
exomiser_9,0.50000054,Medium,0.74665225
exomiser_9,0.5000804,NA,0.74909115
exomiser_9,0.5214005,High,0.7856097
exomiser_9,0.500001,High,0.12618928
exomiser_9,0.500001,High,0.12618928
exomiser_9,0.5001348,High,0.65365535
exomiser_9,0.5001348,High,0.65365535
exomiser_9,0.5001982,NA,0.5541813
exomiser_9,0.5001982,NA,0.5541813
exomiser_9,0.50009876,Medium,0.58663535
exomiser_9,0.50000036,Medium,0.7222714
exomiser_9,0.50000036,Medium,0.7222714
exomiser_9,0.50000036,NA,0.5435289
exomiser_9,0.5039492,Medium,0.75317496
exomiser_9,0.5000076,NA,0.65335596
exomiser_9,0.50002605,Medium,0.7162614
exomiser_9,0.50002605,Medium,0.7162614
exomiser_9,0.50000024,Medium,0.68056095
exomiser_9,0.30311635,Medium,0.27741644
exomiser_9,0.30311635,Medium,0.27741644
exomiser_9,0.0,Medium,1.694485E-6
exomiser_9,0.0,Low,0.016087353
exomiser_9,0.29408282,NA,0.18143375
exomiser_9,0.0,Low,0.016087353
exomiser_9,0.29408282,NA,0.18143375
exomiser_9,0.64083004,Medium,0.8552008
exomiser_9,0.64083004,Medium,0.8552008
exomiser_9,0.5775358,Diagnosed,0.86811346
exomiser_9,0.4378297,Medium,0.5900207
exomiser_9,0.4378297,Medium,0.5900207
exomiser_9,0.5000033,NA,0.67083377
exomiser_9,0.5000033,NA,0.67083377
exomiser_9,0.50000006,NA,0.6975977
exomiser_9,0.50000006,NA,0.6975977
exomiser_9,0.50002813,Medium,0.74486506
exomiser_9,0.50002813,Medium,0.74486506
exomiser_9,0.5000968,High,0.5437776
exomiser_9,0.0,Medium,0.0153125115
exomiser_9,0.0,Low,0.0153125115
exomiser_9,0.0,Medium,0.007950731
exomiser_9,0.0,Medium,0.007950731
exomiser_9,0.0,Medium,0.001370599
exomiser_9,0.5000646,NA,0.72232354
exomiser_9,0.50954896,Medium,0.7671328
exomiser_9,0.5000689,Low,0.7490686
exomiser_9,0.5000419,Medium,0.74901587
exomiser_9,0.50014055,Diagnosed,0.42967546
exomiser_9,0.5000408,Medium,0.35703215
exomiser_9,0.0,Medium,1.694485E-6
exomiser_9,0.50000167,Medium,0.015271885
exomiser_9,0.50000167,Medium,0.015271885
exomiser_9,0.6453595,High,0.8951711
exomiser_9,0.2260324,Medium,0.14671972
exomiser_9,0.2260324,Medium,0.14671972
exomiser_9,0.50000006,Diagnosed,0.7458175
exomiser_9,0.50000006,Diagnosed,0.7458175
exomiser_9,0.52827454,Diagnosed,0.71659714
exomiser_9,0.5545515,High,0.8402304
exomiser_9,0.6195409,High,0.9083256
exomiser_9,0.5000032,Low,3.0623804E-4
exomiser_9,0.33936137,Medium,0.35617512
exomiser_9,0.33936137,Medium,0.35617512
exomiser_9,0.50001305,NA,0.7181184
exomiser_9,0.50001305,NA,0.7181184
exomiser_9,0.0,Medium,0.012710192
exomiser_9,0.0,Medium,0.012710192
exomiser_9,0.5000032,High,0.74579173
exomiser_9,0.5000032,High,0.74579173
exomiser_9,0.50010365,Medium,0.74229425
exomiser_9,0.15334833,Medium,0.06839191
exomiser_9,0.650619,Medium,0.90977967
exomiser_9,0.650619,Medium,0.90977967
exomiser_9,0.5299466,Medium,0.8008269
exomiser_9,0.5299466,Medium,0.8008269
exomiser_9,0.5000001,Medium,0.6900231
exomiser_9,0.5000001,Medium,0.6900231
exomiser_9,0.50024486,Medium,0.74887
exomiser_9,0.50024486,Medium,0.74887
exomiser_9,0.0,Medium,0.005011111
exomiser_9,0.0,Medium,0.005011111
exomiser_9,0.0,Medium,1.694485E-6
exomiser_9,0.50004035,Medium,0.74554414
exomiser_9,0.50004035,Medium,0.74554414
exomiser_9,0.50322545,Medium,0.75518537
exomiser_9,0.50322545,Medium,0.75518537
exomiser_9,0.5000064,Medium,0.7489465
exomiser_9,0.0,Medium,0.015984526
exomiser_9,0.0,Medium,0.015984526
exomiser_9,0.50009453,High,0.6535605
exomiser_9,0.502702,Medium,0.75305724
exomiser_9,0.502702,Medium,0.75305724
exomiser_9,0.0,Medium,0.015890392
exomiser_9,0.0,Medium,0.015890392
exomiser_9,0.50000256,Medium,0.65334404
exomiser_9,0.0,Low,0.015657015
exomiser_9,0.0,Medium,0.016003402
exomiser_9,0.5424334,Medium,0.82259214
exomiser_9,0.5000129,Medium,0.4483818
exomiser_9,0.5583778,Medium,0.3225965
exomiser_9,0.60259414,Low,0.6860635
exomiser_9,0.5583778,Medium,0.3225965
exomiser_9,0.5040832,Low,0.72019583
exomiser_9,0.5040832,Low,0.72019583
exomiser_9,0.21801242,Medium,0.09941093
exomiser_9,0.21801242,Medium,0.09941093
exomiser_9,0.5003813,Low,0.74756837
exomiser_9,0.5003813,Low,0.74756837
exomiser_9,0.0,Medium,0.0035011997
exomiser_9,0.5000006,Medium,0.7337837
exomiser_9,0.5000006,Medium,0.7337837
exomiser_9,0.5000336,Medium,0.7465941
exomiser_9,0.5000001,Medium,0.743476
exomiser_9,0.5000001,Medium,0.743476
exomiser_9,0.500001,Medium,0.06111577
exomiser_9,0.500001,Medium,0.06111577
exomiser_9,0.57110304,NA,0.71374345
exomiser_9,0.50021476,Medium,0.64620376
exomiser_9,0.50000244,High,0.7489388
exomiser_9,0.5000991,Medium,0.65316
exomiser_9,0.62597317,Diagnosed,0.91700745
exomiser_9,0.62597317,Diagnosed,0.91700745
exomiser_9,0.5101702,NA,0.49677342
exomiser_9,0.5101702,NA,0.49677342
exomiser_9,0.5020878,Medium,0.6582366
exomiser_9,0.5020878,Medium,0.6582366
exomiser_9,0.5000294,Medium,0.74899143
exomiser_9,0.5151047,Diagnosed,0.7772897
exomiser_9,0.0,Medium,0.014058382
exomiser_9,0.0,Medium,0.00375938
exomiser_9,0.50003564,Medium,0.54361993
exomiser_9,0.78625196,Diagnosed,0.98318267
exomiser_9,0.50024915,High,0.54533464
exomiser_9,0.0,Medium,0.016233366
exomiser_9,0.0,Medium,0.015969293
exomiser_9,0.0,Medium,0.015969293
exomiser_9,0.5000943,Diagnosed,0.65356
exomiser_9,0.5000943,Diagnosed,0.65356
exomiser_9,0.0,Medium,0.015969224
exomiser_9,0.0,Medium,0.015969224
exomiser_9,0.0,Medium,0.016233366
exomiser_9,0.5008184,Low,0.51365435
exomiser_9,0.0,Low,1.694485E-6
exomiser_9,0.5000019,Medium,0.7462013
exomiser_9,0.5000019,Medium,0.7462013
exomiser_9,0.50000286,Low,0.7489396
exomiser_9,0.500081,Medium,0.7490923
exomiser_9,0.5000059,NA,0.74624115
exomiser_9,0.50001323,Medium,0.7303125
exomiser_9,0.50001323,Medium,0.7303125
exomiser_9,0.5101583,Low,0.67685044
exomiser_9,0.61077404,High,0.9041644
exomiser_9,0.5000252,Medium,0.6533974
exomiser_9,0.5000534,Medium,0.7462993
exomiser_9,0.0,Medium,1.08565364E-4
exomiser_9,0.0,Medium,1.08565364E-4
exomiser_9,0.6501033,High,0.8901977
exomiser_9,0.6501033,High,0.8901977
exomiser_9,0.26755023,Medium,0.20275147
exomiser_9,0.5000009,Medium,3.0623065E-4
exomiser_9,0.5837364,Diagnosed,0.81819165
exomiser_9,0.50013375,Medium,0.74919534
exomiser_9,0.50013375,Medium,0.74919534
exomiser_9,0.50000006,Low,0.59599215
exomiser_9,0.50000006,Low,0.59599215
exomiser_9,0.0,NA,0.010317828
exomiser_9,0.5000132,High,0.3047705
exomiser_9,0.5000132,High,0.3047705
exomiser_9,0.50283486,Medium,0.550829
exomiser_9,0.0,Medium,0.015871989
exomiser_9,0.0,Medium,0.015871989
exomiser_9,0.0,NA,0.016105099
exomiser_9,0.50000036,NA,0.74525374
exomiser_9,0.50000036,NA,0.74525374
exomiser_9,0.50072294,Medium,0.75034434
exomiser_9,0.50072294,Medium,0.75034434
exomiser_9,0.50000024,Low,0.7484679
exomiser_9,0.50000024,Low,0.7484679
exomiser_9,0.5000051,Medium,0.71810174
exomiser_9,0.0,Low,4.6402263E-4
exomiser_9,0.0,Low,4.6402263E-4
exomiser_9,0.5000033,Medium,0.7489404
exomiser_9,0.5000033,Medium,0.7489404
exomiser_9,0.50003195,Medium,0.74899644
exomiser_9,0.31763744,Medium,0.1667421
exomiser_9,0.31763744,Medium,0.1667421
exomiser_9,0.51834095,Medium,0.7239433
exomiser_9,0.50021034,Medium,0.34550738
exomiser_9,0.50021034,Medium,0.34550738
exomiser_9,0.51834095,Medium,0.7239433
exomiser_9,0.5000044,NA,0.7489426
exomiser_9,0.5000044,NA,0.7489426
exomiser_9,0.5000128,High,0.74753314
exomiser_9,0.5000128,High,0.74753314
exomiser_9,0.50019413,Low,0.6786277
exomiser_9,0.50019413,Low,0.6786277
exomiser_9,0.5000001,Medium,0.4814369
exomiser_9,0.5000001,Medium,0.4814369
exomiser_9,0.5003022,Medium,0.22931987
exomiser_9,0.5000119,NA,0.3525726
exomiser_9,0.50007814,Medium,0.7400265
exomiser_9,0.50007814,Medium,0.7400265
exomiser_9,0.36012185,Medium,0.11163085
exomiser_9,0.36012185,Medium,0.11163085
exomiser_9,0.5000052,Medium,0.7082897
exomiser_9,0.5000052,Medium,0.7082897
exomiser_9,0.50000054,Medium,0.74428046
exomiser_9,0.50000054,Medium,0.74428046
exomiser_9,0.50085574,Diagnosed,0.65534985
exomiser_9,0.5000548,High,0.65346694
exomiser_9,0.50001657,Medium,3.0628053E-4
exomiser_9,0.5000016,Medium,0.74893713
exomiser_9,0.63561445,High,0.9226901
exomiser_9,0.63561445,High,0.9226901
exomiser_9,0.50434375,Medium,0.6304339
exomiser_9,0.50434375,Medium,0.6304339
exomiser_9,0.51453054,Medium,0.74426794
exomiser_9,0.51453054,Medium,0.74426794
exomiser_9,0.5000014,Medium,0.5918942
exomiser_9,0.5000014,Medium,0.5918942
exomiser_9,0.5003001,Medium,0.6695228
exomiser_9,0.5081246,High,0.76281995
exomiser_9,0.5081246,High,0.76281995
exomiser_9,0.5000001,Low,0.7489342
exomiser_9,0.0,Low,0.016232928
exomiser_9,0.0,Low,0.016232928
exomiser_9,0.0,Medium,0.016225884
exomiser_9,0.50020075,Medium,0.7493175
exomiser_9,0.5000003,High,0.7387677
exomiser_9,0.5000003,High,0.7387677
exomiser_9,0.0,Low,0.0041442057
exomiser_9,0.0,Low,0.0041442057
exomiser_9,0.19335741,Medium,0.109630615
exomiser_9,0.51236403,Diagnosed,0.7581231
exomiser_9,0.50000256,High,0.74893904
exomiser_9,0.5000627,Medium,0.0076398677
exomiser_9,0.50004965,High,0.749031
exomiser_9,0.50016516,Medium,0.58742183
exomiser_9,0.50016516,Medium,0.58742183
exomiser_9,0.5033711,Medium,0.47703755
exomiser_9,0.5033711,Medium,0.47703755
exomiser_9,0.5000136,Medium,0.74492973
exomiser_9,0.5000136,Medium,0.74492973
exomiser_9,0.50073445,High,0.75036675
exomiser_9,0.5000363,Diagnosed,0.74794513
exomiser_9,0.50232095,Medium,0.753443
exomiser_9,0.5005759,NA,3.0806588E-4
exomiser_9,0.27164662,High,0.2174334
exomiser_9,0.0,Medium,1.694485E-6
exomiser_9,0.5005943,Medium,0.7500938
exomiser_9,0.0975219,Medium,0.041007996
exomiser_9,0.0975219,Medium,0.041007996
exomiser_9,0.0,NA,0.013348021
exomiser_9,0.0,NA,0.013348021
exomiser_9,0.50000244,High,0.7489388
exomiser_9,0.50002563,Medium,0.5994977
exomiser_9,0.50002563,Medium,0.5994977
exomiser_9,0.53117853,Medium,0.8048709
exomiser_9,0.5232906,Medium,0.6791002
exomiser_9,0.0,Medium,0.016005505
exomiser_9,0.5232906,Medium,0.6791002
exomiser_9,0.0,Medium,0.009093821
exomiser_9,0.0,Medium,0.009093821
exomiser_9,0.5000111,Diagnosed,0.74895567
exomiser_9,0.50000215,Diagnosed,0.7489382
exomiser_9,0.5000193,Medium,0.7264304
exomiser_9,0.5000193,Medium,0.7264304
exomiser_9,0.54141223,High,0.023796944
exomiser_9,0.5039323,Medium,0.7534574
exomiser_9,0.5039323,Medium,0.7534574
exomiser_9,0.5013538,Medium,3.105662E-4
exomiser_9,0.5000072,Medium,3.0625076E-4
exomiser_9,0.50004494,NA,0.5436439
exomiser_9,0.0,NA,4.2364022E-4
exomiser_9,0.0,NA,4.2364022E-4
exomiser_9,0.50632,High,0.48888916
exomiser_9,0.5000114,Medium,0.7475152
exomiser_9,0.5000787,Low,0.7490791
exomiser_9,0.50000054,Medium,0.7481364
exomiser_9,0.5383097,Medium,0.81625015
exomiser_9,0.7031355,Diagnosed,0.9610006
exomiser_9,0.0,Medium,0.010317828
exomiser_9,0.500064,Medium,0.6578114
exomiser_9,0.500064,Medium,0.6578114
exomiser_9,0.57758784,High,0.64259064
exomiser_9,0.31725985,NA,4.5837172E-5
exomiser_9,0.50000024,Medium,0.65333855
exomiser_9,0.5000049,Medium,0.6165954
exomiser_9,0.5000049,Medium,0.6165954
exomiser_9,0.5001016,High,0.6530979
exomiser_9,0.5000002,Medium,0.6585529
exomiser_9,0.5000002,Medium,0.6585529
exomiser_9,0.5013693,Medium,0.7516008
exomiser_9,0.5013693,Medium,0.7516008
exomiser_9,0.50000435,High,0.7489425
exomiser_9,0.5000026,NA,0.7489391
exomiser_9,0.5022475,Medium,0.725822
exomiser_9,0.5022475,Medium,0.725822
exomiser_9,0.5003476,Medium,0.7453316
exomiser_9,0.5000191,Medium,0.74724066
exomiser_9,0.50382835,Medium,0.75494045
exomiser_9,0.50000304,Medium,0.65334517
exomiser_9,0.0,Medium,0.006442867
exomiser_9,0.0,Medium,0.006442867
exomiser_9,0.50039864,High,0.7479851
exomiser_9,0.50039864,High,0.7479851
exomiser_9,0.29646203,High,0.26437205
exomiser_9,0.29646203,High,0.26437205
exomiser_9,0.0,NA,0.0011149014
exomiser_9,0.0,High,0.015810253
exomiser_9,0.0,High,0.015810253
exomiser_9,0.50005144,Medium,0.10764535
exomiser_9,0.5000565,Low,0.7490444
exomiser_9,0.0,Medium,0.016233366
exomiser_9,0.3809842,NA,0.4640183
exomiser_9,0.50000453,Medium,0.7015513
exomiser_9,0.50000453,Medium,0.7015513
exomiser_9,0.5000458,Medium,0.74902344
exomiser_9,0.5000458,Medium,0.74902344
exomiser_9,0.50000006,Medium,0.73924476
exomiser_9,0.50000006,Medium,0.73924476
exomiser_9,0.50005454,NA,0.6534664
exomiser_9,0.5452235,High,0.82010984
exomiser_9,0.50007087,Medium,0.63734066
exomiser_9,0.50007087,Medium,0.63734066
exomiser_9,0.50030065,Diagnosed,0.74952114
exomiser_9,0.53908354,High,0.8174535
exomiser_9,0.503754,High,0.7561997
exomiser_9,0.503754,High,0.7561997
exomiser_9,0.5000308,Medium,0.65341055
exomiser_9,0.50000507,Medium,0.67114854
exomiser_9,0.50000274,Diagnosed,0.74893934
exomiser_9,0.0,Medium,0.004839387
exomiser_9,0.0,Medium,0.004839387
exomiser_9,0.2211113,Medium,0.061551277
exomiser_9,0.5000012,Medium,0.74893636
exomiser_9,0.5000012,Medium,0.74893636
exomiser_9,0.5000012,Medium,0.74893636
exomiser_9,0.5001716,Medium,0.057830118
exomiser_9,0.5001716,Medium,0.057830118
exomiser_9,0.50532323,Medium,0.7525279
exomiser_9,0.50532323,Medium,0.7525279
exomiser_9,0.5033772,Medium,0.7384987
exomiser_9,0.5033772,Medium,0.7384987
